AircraftType,AirportName,AltitudeBin,MakeModel,WildlifeSize,ConditionsSky,PilotWarned,FlightPhase,Month,Year,IsSevere
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(2000, 3000]",DHC8 DASH 8,Medium,No Cloud,N,Approach,10,2011,0
Airplane,MORGANTOWN MUNICIPAL ARPT,"(-1, 0]",BE-100 KING,Small,Overcast,N,Take-off run,10,2011,0
Airplane,MONTREAL INTL (MIRABEL),"(2000, 3000]",A-300,Medium,No Cloud,N,Climb,10,2011,0
Airplane,FULTON COUNTY ARPT - BROWN FIELD,"(5000, 18000]",CL-601/604,Small,No Cloud,N,Approach,10,2011,0
Airplane,BALTIMORE WASH INTL,"(1000, 2000]",B-737-300,Small,No Cloud,N,Approach,10,2011,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(3000, 5000]",A-320,Small,No Cloud,Y,Approach,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(100, 200]",B-737-800,Small,No Cloud,N,Approach,10,2011,0
Airplane,HONOLULU INTL ARPT,"(-1, 0]",B-717-200,Small,No Cloud,N,Landing Roll,10,2011,0
Airplane,SANGSTER INTL,"(-1, 0]",A-320,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,DENVER INTL AIRPORT,"(600, 1000]",B-737-700,Small,No Cloud,N,Climb,10,2011,0
Airplane,LAGUARDIA NY,"(1000, 2000]",B-757-200,Medium,No Cloud,N,Approach,10,2011,0
Airplane,PORTLAND INTL JETPORT (ME),"(1000, 2000]",B-717-200,Small,No Cloud,N,Approach,10,2011,0
Airplane,EPPLEY AIRFIELD,"(-1, 0]",MD-82,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,LAGUARDIA NY,"(30, 50]",EMB-170,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,PHILADELPHIA INTL,"(2000, 3000]",DHC8 DASH 8,Large,No Cloud,Y,Climb,10,2011,1
Airplane,LOUISVILLE INTL ARPT,"(400, 600]",A-300,Medium,No Cloud,N,Climb,10,2011,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(2000, 3000]",C-560,Small,No Cloud,Y,Climb,10,2011,0
Airplane,JACKSONVILLE INTL,"(400, 600]",CL-RJ100/200,Small,No Cloud,N,Approach,10,2011,0
Airplane,LOUISVILLE INTL ARPT,"(400, 600]",MD-11,Small,No Cloud,N,Approach,10,2011,0
Airplane,GENERAL MITCHELL INTL,"(0, 10]",A-319,Small,No Cloud,N,Approach,10,2011,0
Airplane,JOHN F KENNEDY INTL,"(100, 200]",EMB-135,Small,No Cloud,Y,Climb,10,2011,0
Airplane,HOUSTON-HOBBY,"(-1, 0]",B-737,Small,Some Cloud,Y,Take-off run,10,2011,0
Airplane,NEWARK LIBERTY INTL ARPT,"(200, 400]",B-737-800,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,MINETA SAN JOSE INTL,"(-1, 0]",A-310,Medium,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,PORTLAND INTL (OR),"(-1, 0]",B-737-800,Small,Overcast,Y,Landing Roll,10,2011,0
Airplane,SACRAMENTO INTL,"(-1, 0]",B-757-200,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,THEODORE FRANCIS GREEN STATE,"(2000, 3000]",CITATION X,Small,No Cloud,N,Approach,10,2011,0
Airplane,WESTCHESTER COUNTY ARPT,"(600, 1000]",C-650,Medium,No Cloud,Y,Climb,10,2011,1
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(400, 600]",A-321,Medium,No Cloud,N,Climb,10,2011,0
Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,"(1000, 2000]",CL-RJ100/200,Small,Overcast,Y,Approach,10,2011,0
Airplane,BOB HOPE ARPT,"(50, 100]",CL-RJ100/200,Small,No Cloud,N,Approach,10,2011,0
Airplane,THEODORE FRANCIS GREEN STATE,"(-1, 0]",B-737-300,Medium,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,MANCHESTER AIRPORT,"(400, 600]",EMB-190,Small,No Cloud,Y,Climb,10,2011,0
Airplane,CHICAGO O'HARE INTL ARPT,"(3000, 5000]",MD-83,Medium,No Cloud,N,Climb,10,2011,0
Airplane,LAGUARDIA NY,"(3000, 5000]",MD-83,Medium,No Cloud,N,Approach,10,2011,0
Airplane,MINETA SAN JOSE INTL,"(2000, 3000]",B-737-700,Medium,No Cloud,N,Approach,10,2011,0
Airplane,SACRAMENTO INTL,"(1000, 2000]",A-320,Medium,No Cloud,Y,Climb,10,2011,0
Airplane,ATLANTA INTL,"(1000, 2000]",B-737-800,Small,No Cloud,Y,Approach,10,2011,0
Airplane,NEW ORLEANS INTL,"(0, 10]",B-737-400,Small,No Cloud,N,Approach,10,2011,0
Airplane,JACKSONVILLE INTL,"(-1, 0]",EMB-170,Large,No Cloud,N,Take-off run,10,2011,0
Airplane,ST. PETERSBURG/CLEARWATER INTL,"(-1, 0]",CL-601/604,Small,Some Cloud,N,Landing Roll,10,2011,0
Airplane,CAPITAL CITY (MI),"(-1, 0]",EMB-145,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,LAGUARDIA NY,"(-1, 0]",A-319,Small,No Cloud,N,Landing Roll,10,2011,0
Airplane,LOGAN INTL,"(-1, 0]",C-402,Medium,No Cloud,Y,Take-off run,10,2011,0
Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,"(-1, 0]",EMB-190,Small,Some Cloud,Y,Take-off run,10,2011,0
Airplane,ELLINGTON FIELD ARPT,"(-1, 0]",T-38A,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(1000, 2000]",B-737-400,Small,No Cloud,N,Climb,10,2011,0
Airplane,CROOKSTON MUNI ARPT-KIRKWOOD FIELD,"(1000, 2000]",C-172,Medium,Some Cloud,N,Approach,10,2011,0
Airplane,GRAND FORKS INTL,"(2000, 3000]",PA-44 SEMINOLE,Small,Some Cloud,N,Approach,10,2011,0
Airplane,MORRISTOWN MUNICIPAL ARPT,"(-1, 0]",CITATION II,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,ALBANY INTL,"(0, 10]",EMB-170,Small,No Cloud,Y,Approach,10,2011,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(5000, 18000]",A-320,Small,No Cloud,Y,Climb,10,2011,0
Airplane,PHILADELPHIA INTL,"(400, 600]",A-319,Small,Some Cloud,N,Climb,10,2011,0
Airplane,SALT LAKE CITY INTL,"(600, 1000]",CL-RJ100/200,Small,No Cloud,Y,Climb,10,2011,0
Airplane,WASHINGTON DULLES INTL ARPT,"(3000, 5000]",B-737-800,Small,No Cloud,N,Climb,10,2011,0
Airplane,METRO OAKLAND INTL,"(2000, 3000]",B-737-500,Small,No Cloud,Y,Climb,10,2011,0
Airplane,AUSTIN-BERGSTROM INTL,"(1000, 2000]",B-737-700,Small,Overcast,Y,Approach,10,2011,0
Airplane,SALT LAKE CITY INTL,"(10, 30]",CL-RJ100/200,Small,No Cloud,Y,Approach,10,2011,0
Airplane,NEWARK LIBERTY INTL ARPT,"(1000, 2000]",EMB-170,Small,No Cloud,Y,Approach,10,2011,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(1000, 2000]",CL-RJ100/200,Small,No Cloud,N,Approach,10,2011,0
Airplane,HOUSTON-HOBBY,"(0, 10]",B-737-700,Small,No Cloud,N,Approach,10,2011,0
Airplane,HONOLULU INTL ARPT,"(-1, 0]",B-717-200,Small,Some Cloud,N,Landing Roll,10,2011,0
Airplane,JACKSONVILLE INTL,"(600, 1000]",CL-RJ100/200,Small,No Cloud,Y,Approach,10,2011,0
Airplane,BISHOP INTL FLINT,"(-1, 0]",DHC8 DASH 8,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,NEWPORT NEWS/WILLIAMSBURG INTL,"(-1, 0]",MD-88,Small,Overcast,N,Landing Roll,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(-1, 0]",B-737-800,Small,Some Cloud,Y,Take-off run,10,2011,0
Airplane,LOS ANGELES INTL,"(-1, 0]",B-737-800,Small,No Cloud,Y,Take-off run,10,2011,0
Airplane,LOGAN INTL,"(5000, 18000]",A-320,Small,No Cloud,Y,Climb,10,2011,0
Airplane,MONTREAL/PIERRE-ELLIOTT-TRUDEAU INTL,"(3000, 5000]",B-737-800,Small,No Cloud,N,Climb,10,2011,0
Airplane,LUBBOCK INTL,"(600, 1000]",B-737-700,Small,No Cloud,N,Approach,10,2011,0
Airplane,BALTIMORE WASH INTL,"(1000, 2000]",B-737-300,Small,Overcast,Y,Approach,10,2011,0
Airplane,KEARNEY MUNICIPAL,"(0, 10]",BE-1900,Small,Overcast,N,Climb,10,2011,0
Airplane,RENO TAHOE INTL,"(1000, 2000]",B-737-300,Medium,No Cloud,N,Approach,10,2011,0
Airplane,BALTIMORE WASH INTL,"(1000, 2000]",B-737-300,Small,No Cloud,N,Climb,10,2011,0
Airplane,THEODORE FRANCIS GREEN STATE,"(1000, 2000]",EMB-190,Small,No Cloud,N,Climb,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(1000, 2000]",MD-82,Small,No Cloud,N,Approach,10,2011,0
Airplane,LAGUARDIA NY,"(50, 100]",A-320,Small,No Cloud,N,Approach,10,2011,0
Airplane,RENO TAHOE INTL,"(200, 400]",CL-RJ900,Small,No Cloud,Y,Climb,10,2011,0
Airplane,HONOLULU INTL ARPT,"(-1, 0]",B-717-200,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,TOLEDO EXPRESS ARPT,"(5000, 18000]",DHC8 DASH 8,Medium,No Cloud,N,Descent,10,2011,0
Airplane,DENVER INTL AIRPORT,"(5000, 18000]",A-319,Small,No Cloud,N,Approach,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(10, 30]",EMB-145,Small,Overcast,Y,Approach,10,2011,0
Airplane,PHOENIX SKY HARBOR,"(600, 1000]",A-321,Small,No Cloud,N,Approach,10,2011,0
Airplane,PORT GRAHAM ARPT,"(600, 1000]",C-206 STATIO,Medium,No Cloud,N,Approach,10,2011,1
Airplane,ORLANDO INTL,"(2000, 3000]",A-321,Small,No Cloud,N,Approach,10,2011,0
Airplane,KEY WEST INTL ARPT,"(50, 100]",BE-1900,Small,Some Cloud,Y,Climb,10,2011,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(400, 600]",A-320,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,WILLIAMSON COUNTY REGIONAL,"(1000, 2000]",C-402,Small,Some Cloud,N,Climb,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(1000, 2000]",MD-82,Small,No Cloud,N,Approach,10,2011,0
Airplane,GREATER PITTSBURGH,"(2000, 3000]",DHC8 DASH 8,Medium,Overcast,N,Approach,10,2011,0
Airplane,GULFPORT BILOXI REGIONAL,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,N,Take-off run,10,2011,0
Airplane,PHOENIX SKY HARBOR,"(-1, 0]",B-737-800,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,HILO INTL ARPT,"(-1, 0]",B-717-200,Small,No Cloud,N,Landing Roll,10,2011,0
Airplane,KAPALUA ARPT,"(-1, 0]",DHC8 DASH 8,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,WASHINGTON DULLES INTL ARPT,"(-1, 0]",GULFSTREAM V,Small,Overcast,Y,Take-off run,10,2011,0
Airplane,GEORGE BUSH INTERCONTINENTAL,"(-1, 0]",B-767-300,Small,Overcast,N,Landing Roll,10,2011,0
Airplane,ORLANDO SANFORD INTL AIRPORT,"(100, 200]",CIRRUS SR 20/22,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,FORT SMITH MUNICIPAL ARPT,"(-1, 0]",CL-RJ100/200,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,BRACKETT FIELD ARPT,"(-1, 0]",PA-28,Small,No Cloud,Y,Take-off run,10,2011,0
Airplane,RICHMOND INTL,"(400, 600]",A-320,Medium,No Cloud,N,Approach,10,2011,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(3000, 5000]",A-321,Medium,No Cloud,N,Climb,10,2011,0
Airplane,COLORADO SPRINGS MUNICIPAL,"(-1, 0]",CL-RJ700,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,TALLAHASSEE REGIONAL,"(200, 400]",BE-1900,Small,No Cloud,N,Approach,10,2011,0
Airplane,ATLANTA INTL,"(100, 200]",A-320,Small,No Cloud,Y,Climb,10,2011,0
Airplane,SOUTHWEST FLORIDA INTL ARPT,"(600, 1000]",A-320,Small,No Cloud,Y,Approach,10,2011,0
Airplane,MIAMI INTL,"(3000, 5000]",B-757-200,Medium,Overcast,N,Climb,10,2011,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(2000, 3000]",A-321,Small,No Cloud,Y,Climb,10,2011,0
Airplane,NEW CASTLE COUNTY,"(0, 10]",BA-31 JETSTR,Medium,Overcast,N,Approach,10,2011,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,LIHUE ARPT,"(-1, 0]",B-717-200,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,HOUSTON-HOBBY,"(5000, 18000]",B-737-500,Small,No Cloud,N,Descent,10,2011,0
Airplane,ORLANDO SANFORD INTL AIRPORT,"(600, 1000]",CIRRUS SR 20/22,Large,No Cloud,Y,Approach,10,2011,1
Airplane,ADAMS FIELD ARPT,"(1000, 2000]",A-300,Small,No Cloud,Y,Approach,10,2011,0
Airplane,DENVER INTL AIRPORT,"(-1, 0]",B-737-700,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,ORLANDO INTL,"(600, 1000]",A-320,Medium,Some Cloud,N,Approach,10,2011,0
Airplane,GREENVILLE-SPARTANBURG INTL,"(600, 1000]",B-737-700,Small,No Cloud,N,Approach,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(600, 1000]",MD-82,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,"(-1, 0]",B-737-800,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,MIAMI INTL,"(1000, 2000]",EMB-145,Medium,No Cloud,N,Approach,10,2011,0
Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,"(5000, 18000]",B-737-800,Medium,Some Cloud,N,Approach,10,2011,0
Airplane,MIAMI INTL,"(5000, 18000]",B-737-800,Medium,Some Cloud,N,Climb,10,2011,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(600, 1000]",A-319,Medium,Some Cloud,N,Approach,10,2011,0
Airplane,PHOENIX SKY HARBOR,"(600, 1000]",A-319,Small,No Cloud,N,Approach,10,2011,0
Airplane,GENERAL MITCHELL INTL,"(600, 1000]",B-737-700,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,GERALD R FORD INTL,"(-1, 0]",B-717-200,Small,Some Cloud,N,Take-off run,10,2011,0
Airplane,JOHN F KENNEDY INTL,"(-1, 0]",CRJ-440,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,CHICAGO O'HARE INTL ARPT,"(100, 200]",EMB-145,Medium,No Cloud,N,Approach,10,2011,0
Airplane,JACKSONVILLE INTL,"(200, 400]",CL-RJ700,Small,No Cloud,Y,Approach,10,2011,0
Airplane,NEWARK LIBERTY INTL ARPT,"(400, 600]",EMB-135,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,MIAMI INTL,"(1000, 2000]",B-737-800,Large,Some Cloud,N,Climb,10,2011,0
Airplane,AUSTIN STRAUBEL INTL,"(1000, 2000]",EMB-135,Small,No Cloud,N,Approach,10,2011,0
Airplane,LAMBERT-ST LOUIS INTL,"(1000, 2000]",B-737-300,Small,Some Cloud,N,Approach,10,2011,0
Airplane,WATERBURY-OXFORD ARPT,"(-1, 0]",CHALLENGER 300,Medium,No Cloud,N,Take-off run,10,2011,0
Airplane,LONG BEACH-DAUGH FLD,"(30, 50]",A-320,Small,No Cloud,N,Approach,10,2011,0
Airplane,JACKSONVILLE INTL,"(-1, 0]",EMB-170,Large,No Cloud,Y,Take-off run,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(600, 1000]",B-737-800,Medium,Some Cloud,Y,Approach,10,2011,0
Airplane,HOUSTON-HOBBY,"(600, 1000]",B-737-500,Small,No Cloud,N,Approach,10,2011,0
Airplane,LOUISVILLE INTL ARPT,"(50, 100]",A-300,Small,Some Cloud,N,Approach,10,2011,0
Airplane,ORLANDO INTL,"(600, 1000]",A-320,Large,Overcast,N,Approach,10,2011,0
Airplane,PHILADELPHIA INTL,"(600, 1000]",A-320,Medium,Some Cloud,N,Climb,10,2011,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(600, 1000]",DHC8 DASH 8,Small,No Cloud,N,Approach,10,2011,0
Airplane,MARANA REGIONAL ARPT,"(600, 1000]",CHALLENGER 300,Small,No Cloud,N,Approach,10,2011,0
Airplane,TAMPA INTL,"(-1, 0]",B-737-300,Small,Some Cloud,N,Landing Roll,10,2011,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(200, 400]",A-321,Small,No Cloud,Y,Approach,10,2011,0
Airplane,EPPLEY AIRFIELD,"(200, 400]",B-737-300,Small,No Cloud,Y,Approach,10,2011,0
Airplane,DENVER INTL AIRPORT,"(5000, 18000]",B-737-700,Medium,No Cloud,N,Descent,10,2011,0
Airplane,NEWARK LIBERTY INTL ARPT,"(1000, 2000]",B-757-200,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,TAMPA INTL,"(-1, 0]",B-737-300,Small,Some Cloud,N,Take-off run,10,2011,0
Airplane,HILO INTL ARPT,"(-1, 0]",B-717-200,Small,Overcast,Y,Landing Roll,10,2011,0
Airplane,NEWARK LIBERTY INTL ARPT,"(1000, 2000]",A-320,Small,No Cloud,N,Approach,10,2011,0
Airplane,FORT LAUDERDALE EXECUTIVE ARPT,"(10, 30]",PA-31-350,Small,Overcast,N,Approach,10,2011,0
Airplane,USAF ACADEMY BULLSEYE AUX AIRSTRIP,"(30, 50]",DA-20 FALCON,Small,No Cloud,N,Climb,10,2011,0
Airplane,PHOENIX SKY HARBOR,"(2000, 3000]",A-319,Small,No Cloud,N,Approach,10,2011,0
Airplane,WESTCHESTER COUNTY ARPT,"(2000, 3000]",DHC8 DASH 8,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,WESTCHESTER COUNTY ARPT,"(1000, 2000]",CL-RJ100/200,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,"(600, 1000]",B-737-500,Medium,Overcast,N,Approach,10,2011,1
Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,"(1000, 2000]",B-737-700,Small,Overcast,Y,Approach,10,2011,0
Airplane,MONTROSE REGIONAL ARPT,"(0, 10]",EMB-135,Small,No Cloud,N,Approach,10,2011,0
Airplane,AUSTIN-BERGSTROM INTL,"(30, 50]",B-737-800,Small,No Cloud,N,Approach,10,2011,0
Airplane,LAMBERT-ST LOUIS INTL,"(-1, 0]",BE-200 KING,Medium,Overcast,Y,Landing Roll,10,2011,0
Airplane,MCCARREN INTL,"(400, 600]",A-320,Large,No Cloud,N,Climb,10,2011,0
Airplane,PENSACOLA REGIONAL,"(0, 10]",CL-RJ900,Small,No Cloud,N,Approach,10,2011,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(100, 200]",MD-82,Small,No Cloud,Y,Approach,10,2011,0
Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,"(600, 1000]",A-319,Large,Some Cloud,N,Approach,10,2011,0
Airplane,SAN LUIS COUNTY REGIONAL ARPT,"(400, 600]",EMB-135,Small,No Cloud,N,Approach,10,2011,0
Airplane,LOUISVILLE INTL ARPT,"(2000, 3000]",B-737-700,Medium,Some Cloud,N,Climb,10,2011,0
Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,"(1000, 2000]",B-737-300,Small,No Cloud,Y,Approach,10,2011,0
Airplane,PENSACOLA REGIONAL,"(-1, 0]",B-717-200,Small,No Cloud,N,Landing Roll,10,2011,0
Airplane,GEORGE BUSH INTERCONTINENTAL,"(-1, 0]",DHC8 DASH 8,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,CLEVELAND-HOPKINS INTL ARPT,"(-1, 0]",EMB-145,Small,Overcast,Y,Take-off run,10,2011,0
Airplane,SALT LAKE CITY INTL,"(1000, 2000]",B-757-200,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,MERRIT ISLAND ARPT,"(30, 50]",PA-28,Large,No Cloud,N,Approach,10,2011,1
Airplane,CHARLES B WHEELER DOWNTOWN ARPT,"(3000, 5000]",BE-400 BJET,Medium,No Cloud,N,Approach,10,2011,1
Airplane,SAN FRANCISCO INTL ARPT,"(-1, 0]",B-757-200,Small,Overcast,N,Take-off run,10,2011,0
Airplane,SAN DIEGO INTL,"(2000, 3000]",B-737-700,Small,Some Cloud,N,Approach,10,2011,0
Airplane,TETERBORO AIRPORT,"(0, 10]",RAYTHEON 390,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,WASHINGTON DULLES INTL ARPT,"(-1, 0]",DHC8 DASH 8,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,MIAMI INTL,"(-1, 0]",B-737-800,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,LOS ANGELES INTL,"(3000, 5000]",B-737-800,Small,No Cloud,N,Approach,10,2011,0
Airplane,GRAYSON COUNTY ARPT,"(0, 10]",PA-28,Large,No Cloud,N,Approach,10,2011,0
Airplane,HONOLULU INTL ARPT,"(-1, 0]",F/A-18,Small,No Cloud,N,Landing Roll,10,2011,0
Airplane,ATLANTIC CITY INTL,"(600, 1000]",B-717-200,Small,Some Cloud,N,Approach,10,2011,0
Airplane,CRAIG MUNICIPAL ARPT,"(1000, 2000]",PA-28,Small,No Cloud,N,Approach,10,2011,0
Airplane,SOUTHWEST FLORIDA INTL ARPT,"(100, 200]",B-757-200,Small,No Cloud,Y,Climb,10,2011,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(3000, 5000]",B-757-200,Small,No Cloud,N,Climb,10,2011,0
Airplane,NEW ORLEANS INTL,"(50, 100]",B-737-700,Small,No Cloud,Y,Climb,10,2011,0
Airplane,BALTIMORE WASH INTL,"(200, 400]",B-737-700,Small,No Cloud,Y,Approach,10,2011,0
Airplane,PHILADELPHIA INTL,"(5000, 18000]",B-737-300,Medium,No Cloud,N,Approach,10,2011,0
Airplane,HAYS REGIONAL,"(3000, 5000]",BE-1900,Small,No Cloud,N,Approach,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(1000, 2000]",DHC8 DASH 8,Small,Some Cloud,Y,Climb,10,2011,0
Airplane,PHILADELPHIA INTL,"(2000, 3000]",A-319,Small,Some Cloud,Y,Climb,10,2011,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,NEWPORT NEWS/WILLIAMSBURG INTL,"(50, 100]",CL-RJ100/200,Small,No Cloud,N,Climb,10,2011,0
Airplane,LONG BEACH-DAUGH FLD,"(-1, 0]",A-320,Small,Overcast,N,Take-off run,10,2011,0
Airplane,CLEVELAND-HOPKINS INTL ARPT,"(-1, 0]",B-737-800,Small,No Cloud,Y,Take-off run,10,2011,0
Airplane,LAGUARDIA NY,"(600, 1000]",A-319,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,LIHUE ARPT,"(30, 50]",B-717-200,Small,Some Cloud,Y,Climb,10,2011,0
Airplane,WASHINGTON DULLES INTL ARPT,"(3000, 5000]",B-737-800,Small,No Cloud,Y,Approach,10,2011,0
Airplane,SAVANNAH INTL,"(-1, 0]",MD-88,Small,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,NEW ORLEANS INTL,"(200, 400]",B-737-300,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,SEATTLE-TACOMA INTL,"(5000, 18000]",B-737-800,Small,Some Cloud,N,Approach,10,2011,0
Airplane,NEWARK LIBERTY INTL ARPT,"(3000, 5000]",A-319,Medium,Some Cloud,Y,Approach,10,2011,0
Airplane,ORLANDO SANFORD INTL AIRPORT,"(-1, 0]",CIRRUS SR 20/22,Small,No Cloud,Y,Take-off run,10,2011,0
Airplane,CLEVELAND-HOPKINS INTL ARPT,"(-1, 0]",B-737-800,Medium,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,LIHUE ARPT,"(-1, 0]",B-717-200,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(-1, 0]",MD-83,Small,Overcast,Y,Landing Roll,10,2011,0
Airplane,CLEVELAND-HOPKINS INTL ARPT,"(2000, 3000]",B-737-300,Small,No Cloud,Y,Approach,10,2011,0
Airplane,GUAM INTL ARPT,"(0, 10]",ATR-42,Small,Some Cloud,N,Climb,10,2011,0
Airplane,TETERBORO AIRPORT,"(2000, 3000]",CL-601/604,Small,No Cloud,N,Approach,10,2011,0
Airplane,JOHN F KENNEDY INTL,"(2000, 3000]",CL-RJ900,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,JOHN F KENNEDY INTL,"(1000, 2000]",B-767-200,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,ALBERT J ELLIS,"(-1, 0]",CL-RJ700,Small,No Cloud,N,Landing Roll,10,2011,0
Airplane,ONTARIO INTL ARPT,"(600, 1000]",B-737-700,Small,Overcast,N,Approach,10,2011,0
Airplane,HILO INTL ARPT,"(30, 50]",B-717-200,Small,Some Cloud,Y,Climb,10,2011,0
Airplane,GENERAL ROBERTO FIERRO VILLALOBOS INTL,"(2000, 3000]",EMB-135,Small,No Cloud,N,Approach,10,2011,0
Airplane,ORLANDO INTL,"(3000, 5000]",A-320,Small,Some Cloud,Y,Approach,10,2011,0
Airplane,NEW ORLEANS INTL,"(-1, 0]",B-737-300,Small,No Cloud,N,Take-off run,10,2011,0
Airplane,LIHUE ARPT,"(-1, 0]",B-717-200,Small,No Cloud,Y,Landing Roll,10,2011,0
Airplane,NORFOLK INTL,"(100, 200]",CL-RJ700,Small,No Cloud,N,Approach,10,2011,0
Airplane,JOHN WAYNE AIRPORT,"(-1, 0]",A-319,Small,Some Cloud,N,Take-off run,10,2011,0
Airplane,SUGAR LAND REGIONAL ARPT,"(-1, 0]",C-680,Small,Some Cloud,N,Landing Roll,10,2011,0
Airplane,CLEVELAND-HOPKINS INTL ARPT,"(-1, 0]",EMB-145,Medium,Some Cloud,Y,Landing Roll,10,2011,0
Airplane,GLENDALE MUNICIPAL ARPT,"(400, 600]",BE-90  KING,Small,No Cloud,N,Approach,10,2011,0
Airplane,NEWARK LIBERTY INTL ARPT,"(-1, 0]",EMB-170,Large,Some Cloud,Y,Take-off run,10,2011,0
Airplane,SAN FRANCISCO INTL ARPT,"(30, 50]",B-747-400,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,MIAMI INTL,"(50, 100]",B-737-800,Small,No Cloud,Y,Climb,10,2011,0
Airplane,SAN FRANCISCO INTL ARPT,"(2000, 3000]",B-767-200,Large,No Cloud,N,Approach,10,2011,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(50, 100]",EMB-145,Medium,Overcast,N,Approach,10,2011,0
Airplane,SALT LAKE CITY INTL,"(600, 1000]",CL-RJ100/200,Medium,No Cloud,Y,Approach,10,2011,0
Airplane,KANSAS CITY INTL,"(3000, 5000]",A-319,Small,Some Cloud,Y,Approach,10,2011,0
